# t x1 y1 z1 x2 y2 z2 x3 y3 z3 vx1 vy1 vz1 vx2 vy2 vz2 vx3 vy3 vz3 E_kin E_pot E_tot Lx Ly Lz
0.03800 4.75611e-14 4.87811e-14 0.00000e+00 1.00000e+00 3.80000e-02 0.00000e+00 -3.80000e-02 1.00000e+00 0.00000e+00 2.48627e-12 2.58254e-12 0.00000e+00 -3.44747e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -3.41343e-12 0.00000e+00 1.00000e+00 -1.80550e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
0.03900 5.00794e-14 5.13982e-14 0.00000e+00 1.00000e+00 3.90000e-02 0.00000e+00 -3.90000e-02 1.00000e+00 0.00000e+00 2.55030e-12 2.65170e-12 0.00000e+00 -3.53852e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -3.50267e-12 0.00000e+00 1.00000e+00 -1.80543e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
0.04000 5.26616e-14 5.40845e-14 0.00000e+00 1.00000e+00 4.00000e-02 0.00000e+00 -4.00000e-02 1.00000e+00 0.00000e+00 2.61426e-12 2.72092e-12 0.00000e+00 -3.62958e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -3.59187e-12 0.00000e+00 1.00000e+00 -1.80536e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
0.04100 5.53078e-14 5.68400e-14 0.00000e+00 1.00000e+00 4.10000e-02 0.00000e+00 -4.10000e-02 1.00000e+00 0.00000e+00 2.67814e-12 2.79019e-12 0.00000e+00 -3.72065e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -3.68103e-12 0.00000e+00 1.00000e+00 -1.80529e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
0.04200 5.80179e-14 5.96649e-14 0.00000e+00 1.00000e+00 4.20000e-02 0.00000e+00 -4.20000e-02 1.00000e+00 0.00000e+00 2.74195e-12 2.85953e-12 0.00000e+00 -3.81173e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -3.77016e-12 0.00000e+00 1.00000e+00 -1.80521e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
0.04300 6.07917e-14 6.25591e-14 0.00000e+00 1.00000e+00 4.30000e-02 0.00000e+00 -4.30000e-02 1.00000e+00 0.00000e+00 2.80568e-12 2.92892e-12 0.00000e+00 -3.90283e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -3.85926e-12 0.00000e+00 1.00000e+00 -1.80514e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
0.04400 6.36292e-14 6.55227e-14 0.00000e+00 1.00000e+00 4.40000e-02 0.00000e+00 -4.40000e-02 1.00000e+00 0.00000e+00 2.86934e-12 2.99837e-12 0.00000e+00 -3.99394e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -3.94832e-12 0.00000e+00 1.00000e+00 -1.80506e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
0.04500 6.65304e-14 6.85558e-14 0.00000e+00 1.00000e+00 4.50000e-02 0.00000e+00 -4.50000e-02 1.00000e+00 0.00000e+00 2.93292e-12 3.06787e-12 0.00000e+00 -4.08506e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -4.03734e-12 0.00000e+00 1.00000e+00 -1.80498e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
0.04600 6.94951e-14 7.16585e-14 0.00000e+00 1.00000e+00 4.60000e-02 0.00000e+00 -4.60000e-02 1.00000e+00 0.00000e+00 2.99643e-12 3.13744e-12 0.00000e+00 -4.17619e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -4.12633e-12 0.00000e+00 1.00000e+00 -1.80490e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
0.04700 7.25232e-14 7.48307e-14 0.00000e+00 1.00000e+00 4.70000e-02 0.00000e+00 -4.70000e-02 1.00000e+00 0.00000e+00 3.05987e-12 3.20706e-12 0.00000e+00 -4.26733e-12 1.00000e+00 0.00000e+00 -1.00000e+00 -4.21529e-12 0.00000e+00 1.00000e+00 -1.80481e-10 1.00000e+00 0.00000e+00 0.00000e+00 2.00000e+00
